Full Name,Value,Date
AntoineGriezmann,21511000,6 oct 2023
AntoineGriezmann,21510000,7 oct 2023
AntoineGriezmann,21518000,8 oct 2023
AntoineGriezmann,21531000,9 oct 2023
AntoineGriezmann,21562000,10 oct 2023
AntoineGriezmann,21582000,11 oct 2023
AntoineGriezmann,21599000,12 oct 2023
AntoineGriezmann,21611000,13 oct 2023
AntoineGriezmann,21623000,14 oct 2023
AntoineGriezmann,21635000,15 oct 2023
AntoineGriezmann,21644000,16 oct 2023
AntoineGriezmann,21647000,17 oct 2023
AntoineGriezmann,21652000,18 oct 2023
AntoineGriezmann,21657000,19 oct 2023
AntoineGriezmann,21660000,20 oct 2023
DavidLópez,182000,20 oct 2022
DavidLópez,199000,21 oct 2022
DavidLópez,160000,22 oct 2022
DavidLópez,201000,23 oct 2022
DavidLópez,252000,24 oct 2022
DavidLópez,281000,25 oct 2022
DavidLópez,314000,26 oct 2022
DavidLópez,351000,27 oct 2022
DavidLópez,395000,28 oct 2022
DavidLópez,424000,29 oct 2022
DavidLópez,458000,30 oct 2022
DavidLópez,539000,31 oct 2022
DavidLópez,587000,1 nov 2022
DavidLópez,640000,2 nov 2022
DavidLópez,698000,3 nov 2022
DavidLópez,761000,4 nov 2022
DavidLópez,835000,5 nov 2022
DavidLópez,915000,6 nov 2022
DavidLópez,1003000,7 nov 2022
DavidLópez,1050000,8 nov 2022
DavidLópez,1099000,9 nov 2022
DavidLópez,1150000,10 nov 2022
DavidLópez,1177000,11 nov 2022
DavidLópez,1205000,12 nov 2022
DavidLópez,1233000,13 nov 2022
DavidLópez,1261000,14 nov 2022
DavidLópez,1290000,15 nov 2022
DavidLópez,1319000,16 nov 2022
DavidLópez,1349000,17 nov 2022
DavidLópez,1380000,18 nov 2022
DavidLópez,1411000,19 nov 2022
DavidLópez,1442000,20 nov 2022
DavidLópez,1473000,21 nov 2022
DavidLópez,1505000,22 nov 2022
DavidLópez,1538000,23 nov 2022
DavidLópez,1572000,24 nov 2022
DavidLópez,1607000,25 nov 2022
DavidLópez,1643000,26 nov 2022
DavidLópez,1679000,27 nov 2022
DavidLópez,1716000,28 nov 2022
DavidLópez,1772000,29 nov 2022
DavidLópez,1831000,30 nov 2022
DavidLópez,1892000,1 dic 2022
DavidLópez,1952000,2 dic 2022
DavidLópez,2014000,3 dic 2022
DavidLópez,2081000,4 dic 2022
DavidLópez,2150000,5 dic 2022
DavidLópez,2218000,6 dic 2022
DavidLópez,2293000,7 dic 2022
DavidLópez,2370000,8 dic 2022
DavidLópez,2449000,9 dic 2022
DavidLópez,2523000,10 dic 2022
DavidLópez,2603000,11 dic 2022
DavidLópez,2687000,12 dic 2022
DavidLópez,2776000,13 dic 2022
DavidLópez,2865000,14 dic 2022
DavidLópez,2985000,15 dic 2022
DavidLópez,3114000,16 dic 2022
DavidLópez,3242000,17 dic 2022
DavidLópez,3378000,18 dic 2022
DavidLópez,3519000,19 dic 2022
DavidLópez,3675000,20 dic 2022
DavidLópez,3830000,21 dic 2022
DavidLópez,4001000,22 dic 2022
DavidLópez,4164000,23 dic 2022
DavidLópez,4338000,24 dic 2022
DavidLópez,4519000,25 dic 2022
DavidLópez,4710000,26 dic 2022
DavidLópez,4900000,27 dic 2022
DavidLópez,5108000,28 dic 2022
DavidLópez,5199000,29 dic 2022
DavidLópez,5254000,30 dic 2022
DavidLópez,5282000,31 dic 2022
DavidLópez,5281000,1 ene 2023
DavidLópez,5329000,2 ene 2023
DavidLópez,5411000,3 ene 2023
DavidLópez,5479000,4 ene 2023
DavidLópez,5548000,5 ene 2023
DavidLópez,5603000,6 ene 2023
DavidLópez,5618000,7 ene 2023
DavidLópez,5670000,8 ene 2023
DavidLópez,5755000,9 ene 2023
DavidLópez,5845000,10 ene 2023
DavidLópez,5957000,11 ene 2023
DavidLópez,6063000,12 ene 2023
DavidLópez,6172000,13 ene 2023
DavidLópez,6226000,14 ene 2023
DavidLópez,6310000,15 ene 2023
DavidLópez,6414000,16 ene 2023
DavidLópez,6514000,17 ene 2023
DavidLópez,6628000,18 ene 2023
DavidLópez,6709000,19 ene 2023
DavidLópez,6663000,20 ene 2023
DavidLópez,6553000,21 ene 2023
DavidLópez,6463000,22 ene 2023
DavidLópez,6337000,23 ene 2023
DavidLópez,6235000,24 ene 2023
DavidLópez,6163000,25 ene 2023
DavidLópez,6090000,26 ene 2023
DavidLópez,5998000,27 ene 2023
DavidLópez,5922000,28 ene 2023
DavidLópez,5805000,29 ene 2023
DavidLópez,5699000,30 ene 2023
DavidLópez,5593000,31 ene 2023
DavidLópez,5526000,1 feb 2023
DavidLópez,5455000,2 feb 2023
DavidLópez,5360000,3 feb 2023
DavidLópez,5278000,4 feb 2023
DavidLópez,5204000,5 feb 2023
DavidLópez,5097000,6 feb 2023
DavidLópez,4984000,7 feb 2023
DavidLópez,4848000,8 feb 2023
DavidLópez,4735000,9 feb 2023
DavidLópez,4576000,10 feb 2023
DavidLópez,4389000,11 feb 2023
DavidLópez,4228000,12 feb 2023
DavidLópez,4087000,13 feb 2023
DavidLópez,3937000,14 feb 2023
DavidLópez,3846000,15 feb 2023
DavidLópez,3702000,16 feb 2023
DavidLópez,3639000,17 feb 2023
DavidLópez,3530000,18 feb 2023
DavidLópez,3443000,19 feb 2023
DavidLópez,3342000,20 feb 2023
DavidLópez,3290000,21 feb 2023
DavidLópez,3280000,22 feb 2023
DavidLópez,3292000,23 feb 2023
DavidLópez,3353000,24 feb 2023
DavidLópez,3379000,25 feb 2023
DavidLópez,3424000,26 feb 2023
DavidLópez,3420000,27 feb 2023
DavidLópez,3331000,28 feb 2023
DavidLópez,3270000,1 mar 2023
DavidLópez,3195000,2 mar 2023
DavidLópez,3100000,3 mar 2023
DavidLópez,2983000,4 mar 2023
DavidLópez,3025000,5 mar 2023
DavidLópez,3106000,6 mar 2023
DavidLópez,3197000,7 mar 2023
DavidLópez,3302000,8 mar 2023
DavidLópez,3404000,9 mar 2023
DavidLópez,3504000,10 mar 2023
DavidLópez,3579000,11 mar 2023
DavidLópez,3647000,12 mar 2023
DavidLópez,3732000,13 mar 2023
DavidLópez,3840000,14 mar 2023
DavidLópez,3940000,15 mar 2023
DavidLópez,4034000,16 mar 2023
DavidLópez,4120000,17 mar 2023
DavidLópez,4159000,18 mar 2023
DavidLópez,4235000,19 mar 2023
DavidLópez,4336000,20 mar 2023
DavidLópez,4483000,21 mar 2023
DavidLópez,4627000,22 mar 2023
DavidLópez,4793000,23 mar 2023
DavidLópez,4957000,24 mar 2023
DavidLópez,5109000,25 mar 2023
DavidLópez,5144000,26 mar 2023
DavidLópez,5187000,27 mar 2023
DavidLópez,5212000,28 mar 2023
DavidLópez,5248000,29 mar 2023
DavidLópez,5282000,30 mar 2023
DavidLópez,5331000,31 mar 2023
DavidLópez,5321000,1 abr 2023
DavidLópez,5289000,2 abr 2023
DavidLópez,5236000,3 abr 2023
DavidLópez,5207000,4 abr 2023
DavidLópez,5191000,5 abr 2023
DavidLópez,5122000,6 abr 2023
DavidLópez,5054000,7 abr 2023
DavidLópez,4952000,8 abr 2023
DavidLópez,4811000,9 abr 2023
DavidLópez,4791000,10 abr 2023
DavidLópez,4979000,11 abr 2023
DavidLópez,5206000,12 abr 2023
DavidLópez,5321000,13 abr 2023
DavidLópez,5433000,14 abr 2023
DavidLópez,5514000,15 abr 2023
DavidLópez,5588000,16 abr 2023
DavidLópez,5595000,17 abr 2023
DavidLópez,5542000,18 abr 2023
DavidLópez,5527000,19 abr 2023
DavidLópez,5478000,20 abr 2023
DavidLópez,5447000,21 abr 2023
DavidLópez,5380000,22 abr 2023
DavidLópez,5305000,23 abr 2023
DavidLópez,5226000,24 abr 2023
DavidLópez,5150000,25 abr 2023
DavidLópez,5066000,26 abr 2023
DavidLópez,4989000,27 abr 2023
DavidLópez,4888000,28 abr 2023
DavidLópez,4787000,29 abr 2023
DavidLópez,4720000,30 abr 2023
DavidLópez,4692000,1 may 2023
DavidLópez,4674000,2 may 2023
DavidLópez,4602000,3 may 2023
DavidLópez,4558000,4 may 2023
DavidLópez,4530000,5 may 2023
DavidLópez,4476000,6 may 2023
DavidLópez,4445000,7 may 2023
DavidLópez,4442000,8 may 2023
DavidLópez,4424000,9 may 2023
DavidLópez,4391000,10 may 2023
DavidLópez,4369000,11 may 2023
DavidLópez,4335000,12 may 2023
DavidLópez,4279000,13 may 2023
DavidLópez,4252000,14 may 2023
DavidLópez,4246000,15 may 2023
DavidLópez,4247000,16 may 2023
DavidLópez,4317000,17 may 2023
DavidLópez,4413000,18 may 2023
DavidLópez,4413000,19 may 2023
DavidLópez,4496000,20 may 2023
DavidLópez,4654000,21 may 2023
DavidLópez,4831000,22 may 2023
DavidLópez,5021000,23 may 2023
DavidLópez,5104000,24 may 2023
DavidLópez,5195000,25 may 2023
DavidLópez,5295000,26 may 2023
DavidLópez,5382000,27 may 2023
DavidLópez,5416000,28 may 2023
DavidLópez,5419000,29 may 2023
DavidLópez,5459000,30 may 2023
DavidLópez,5529000,31 may 2023
DavidLópez,5612000,1 jun 2023
DavidLópez,5694000,2 jun 2023
DavidLópez,5786000,3 jun 2023
DavidLópez,5877000,4 jun 2023
DavidLópez,5880000,5 jun 2023
DavidLópez,5831000,6 jun 2023
DavidLópez,5777000,7 jun 2023
DavidLópez,5728000,8 jun 2023
DavidLópez,5730000,9 jun 2023
DavidLópez,5663000,10 jun 2023
DavidLópez,5609000,11 jun 2023
DavidLópez,5546000,12 jun 2023
DavidLópez,5477000,13 jun 2023
DavidLópez,5409000,14 jun 2023
DavidLópez,5366000,15 jun 2023
DavidLópez,5308000,16 jun 2023
DavidLópez,5242000,17 jun 2023
DavidLópez,5193000,18 jun 2023
DavidLópez,5128000,19 jun 2023
DavidLópez,5087000,20 jun 2023
DavidLópez,5031000,21 jun 2023
DavidLópez,4986000,22 jun 2023
DavidLópez,4927000,23 jun 2023
DavidLópez,4847000,24 jun 2023
DavidLópez,4763000,25 jun 2023
DavidLópez,4723000,26 jun 2023
DavidLópez,4631000,27 jun 2023
DavidLópez,4554000,28 jun 2023
DavidLópez,4533000,29 jun 2023
DavidLópez,4528000,30 jun 2023
DavidLópez,4528000,1 jul 2023
DavidLópez,4577000,2 jul 2023
DavidLópez,4642000,3 jul 2023
DavidLópez,4719000,4 jul 2023
DavidLópez,4794000,5 jul 2023
DavidLópez,4874000,6 jul 2023
DavidLópez,4954000,7 jul 2023
DavidLópez,5020000,8 jul 2023
DavidLópez,5045000,9 jul 2023
DavidLópez,5059000,10 jul 2023
DavidLópez,5059000,12 jul 2023
DavidLópez,5077000,13 jul 2023
DavidLópez,5110000,14 jul 2023
DavidLópez,5129000,15 jul 2023
DavidLópez,5158000,16 jul 2023
DavidLópez,5176000,17 jul 2023
DavidLópez,5196000,18 jul 2023
DavidLópez,5237000,19 jul 2023
DavidLópez,5269000,20 jul 2023
DavidLópez,5313000,21 jul 2023
DavidLópez,5348000,22 jul 2023
DavidLópez,5385000,23 jul 2023
DavidLópez,5421000,24 jul 2023
DavidLópez,5460000,25 jul 2023
DavidLópez,5497000,26 jul 2023
DavidLópez,5541000,27 jul 2023
DavidLópez,5584000,28 jul 2023
DavidLópez,5632000,29 jul 2023
DavidLópez,5687000,30 jul 2023
DavidLópez,5735000,31 jul 2023
DavidLópez,5786000,1 ago 2023
DavidLópez,5844000,2 ago 2023
DavidLópez,5905000,3 ago 2023
DavidLópez,5970000,4 ago 2023
DavidLópez,6027000,5 ago 2023
DavidLópez,6072000,6 ago 2023
DavidLópez,6102000,7 ago 2023
DavidLópez,6136000,8 ago 2023
DavidLópez,6177000,9 ago 2023
DavidLópez,6198000,10 ago 2023
DavidLópez,6208000,11 ago 2023
DavidLópez,6206000,12 ago 2023
DavidLópez,6190000,13 ago 2023
DavidLópez,6188000,14 ago 2023
DavidLópez,6174000,15 ago 2023
DavidLópez,6188000,16 ago 2023
DavidLópez,6219000,17 ago 2023
DavidLópez,6253000,18 ago 2023
DavidLópez,6282000,19 ago 2023
DavidLópez,6303000,20 ago 2023
DavidLópez,6362000,21 ago 2023
DavidLópez,6441000,22 ago 2023
DavidLópez,6538000,23 ago 2023
DavidLópez,6631000,24 ago 2023
DavidLópez,6701000,25 ago 2023
DavidLópez,6780000,26 ago 2023
DavidLópez,6869000,27 ago 2023
DavidLópez,6967000,28 ago 2023
DavidLópez,7077000,29 ago 2023
DavidLópez,7201000,30 ago 2023
DavidLópez,7305000,31 ago 2023
DavidLópez,7396000,1 sept 2023
DavidLópez,7452000,2 sept 2023
DavidLópez,7528000,3 sept 2023
DavidLópez,7622000,4 sept 2023
DavidLópez,7764000,5 sept 2023
DavidLópez,7896000,6 sept 2023
DavidLópez,8033000,7 sept 2023
DavidLópez,8163000,8 sept 2023
DavidLópez,8288000,9 sept 2023
DavidLópez,8404000,10 sept 2023
DavidLópez,8509000,11 sept 2023
DavidLópez,8602000,12 sept 2023
DavidLópez,8683000,13 sept 2023
DavidLópez,8751000,14 sept 2023
DavidLópez,8793000,15 sept 2023
DavidLópez,8913000,16 sept 2023
DavidLópez,9028000,17 sept 2023
DavidLópez,9147000,18 sept 2023
DavidLópez,9308000,19 sept 2023
DavidLópez,9502000,20 sept 2023
DavidLópez,9684000,21 sept 2023
DavidLópez,9850000,22 sept 2023
DavidLópez,9989000,23 sept 2023
DavidLópez,10199000,24 sept 2023
DavidLópez,10281000,25 sept 2023
DavidLópez,10374000,26 sept 2023
DavidLópez,10453000,27 sept 2023
DavidLópez,10540000,28 sept 2023
DavidLópez,10625000,29 sept 2023
DavidLópez,10700000,30 sept 2023
DavidLópez,10803000,1 oct 2023
DavidLópez,10902000,2 oct 2023
DavidLópez,11002000,3 oct 2023
DavidLópez,11115000,4 oct 2023
DavidLópez,11216000,5 oct 2023
DavidLópez,11314000,6 oct 2023
DavidLópez,11399000,7 oct 2023
DavidLópez,11500000,8 oct 2023
DavidLópez,11601000,9 oct 2023
DavidLópez,11721000,10 oct 2023
DavidLópez,11834000,11 oct 2023
DavidLópez,11940000,12 oct 2023
DavidLópez,12047000,13 oct 2023
DavidLópez,12153000,14 oct 2023
DavidLópez,12248000,15 oct 2023
DavidLópez,12337000,16 oct 2023
DavidLópez,12419000,17 oct 2023
DavidLópez,12500000,18 oct 2023
DavidLópez,12576000,19 oct 2023
DavidLópez,12645000,20 oct 2023
JeremíasLedesma,6680000,20 oct 2022
JeremíasLedesma,6805000,21 oct 2022
JeremíasLedesma,6921000,22 oct 2022
JeremíasLedesma,7023000,23 oct 2022
JeremíasLedesma,7128000,24 oct 2022
JeremíasLedesma,7236000,25 oct 2022
JeremíasLedesma,7359000,26 oct 2022
JeremíasLedesma,7463000,27 oct 2022
JeremíasLedesma,7550000,28 oct 2022
JeremíasLedesma,7619000,29 oct 2022
JeremíasLedesma,7700000,30 oct 2022
JeremíasLedesma,7800000,31 oct 2022
JeremíasLedesma,7909000,1 nov 2022
JeremíasLedesma,8041000,2 nov 2022
JeremíasLedesma,8148000,3 nov 2022
JeremíasLedesma,8244000,4 nov 2022
JeremíasLedesma,8256000,5 nov 2022
JeremíasLedesma,8291000,6 nov 2022
JeremíasLedesma,8326000,7 nov 2022
JeremíasLedesma,8377000,8 nov 2022
JeremíasLedesma,8422000,9 nov 2022
JeremíasLedesma,8458000,10 nov 2022
JeremíasLedesma,8475000,11 nov 2022
JeremíasLedesma,8486000,12 nov 2022
JeremíasLedesma,8509000,13 nov 2022
JeremíasLedesma,8529000,14 nov 2022
JeremíasLedesma,8543000,15 nov 2022
JeremíasLedesma,8555000,16 nov 2022
JeremíasLedesma,8564000,17 nov 2022
JeremíasLedesma,8566000,18 nov 2022
JeremíasLedesma,8545000,19 nov 2022
JeremíasLedesma,8458000,20 nov 2022
JeremíasLedesma,8413000,21 nov 2022
JeremíasLedesma,8365000,22 nov 2022
JeremíasLedesma,8298000,23 nov 2022
JeremíasLedesma,8249000,24 nov 2022
JeremíasLedesma,8192000,25 nov 2022
JeremíasLedesma,8127000,26 nov 2022
JeremíasLedesma,8072000,27 nov 2022
JeremíasLedesma,8011000,28 nov 2022
JeremíasLedesma,7895000,29 nov 2022
JeremíasLedesma,7800000,30 nov 2022
JeremíasLedesma,7734000,1 dic 2022
JeremíasLedesma,7613000,2 dic 2022
JeremíasLedesma,7545000,3 dic 2022
JeremíasLedesma,7484000,4 dic 2022
JeremíasLedesma,7394000,5 dic 2022
JeremíasLedesma,7301000,6 dic 2022
JeremíasLedesma,7228000,7 dic 2022
JeremíasLedesma,7152000,8 dic 2022
JeremíasLedesma,7070000,9 dic 2022
JeremíasLedesma,6989000,10 dic 2022
JeremíasLedesma,6909000,11 dic 2022
JeremíasLedesma,6866000,12 dic 2022
JeremíasLedesma,6816000,13 dic 2022
JeremíasLedesma,6730000,14 dic 2022
JeremíasLedesma,6641000,15 dic 2022
JeremíasLedesma,6567000,16 dic 2022
JeremíasLedesma,6506000,17 dic 2022
JeremíasLedesma,6382000,18 dic 2022
JeremíasLedesma,6266000,19 dic 2022
JeremíasLedesma,6179000,20 dic 2022
JeremíasLedesma,6137000,21 dic 2022
JeremíasLedesma,6077000,22 dic 2022
JeremíasLedesma,5961000,23 dic 2022
JeremíasLedesma,5905000,24 dic 2022
JeremíasLedesma,5841000,25 dic 2022
JeremíasLedesma,5782000,26 dic 2022
JeremíasLedesma,5709000,27 dic 2022
JeremíasLedesma,5631000,28 dic 2022
JeremíasLedesma,5575000,29 dic 2022
JeremíasLedesma,5520000,30 dic 2022
JeremíasLedesma,5513000,31 dic 2022
JeremíasLedesma,5539000,1 ene 2023
JeremíasLedesma,5606000,2 ene 2023
JeremíasLedesma,5676000,3 ene 2023
JeremíasLedesma,5732000,4 ene 2023
JeremíasLedesma,5808000,5 ene 2023
JeremíasLedesma,5906000,6 ene 2023
JeremíasLedesma,6014000,7 ene 2023
JeremíasLedesma,6134000,8 ene 2023
JeremíasLedesma,6250000,9 ene 2023
JeremíasLedesma,6364000,10 ene 2023
JeremíasLedesma,6486000,11 ene 2023
JeremíasLedesma,6608000,12 ene 2023
JeremíasLedesma,6724000,13 ene 2023
JeremíasLedesma,6813000,14 ene 2023
JeremíasLedesma,6902000,15 ene 2023
JeremíasLedesma,7005000,16 ene 2023
JeremíasLedesma,7125000,17 ene 2023
JeremíasLedesma,7268000,18 ene 2023
JeremíasLedesma,7412000,19 ene 2023
JeremíasLedesma,7545000,20 ene 2023
JeremíasLedesma,7638000,21 ene 2023
JeremíasLedesma,7790000,22 ene 2023
JeremíasLedesma,7950000,23 ene 2023
JeremíasLedesma,8117000,24 ene 2023
JeremíasLedesma,8298000,25 ene 2023
JeremíasLedesma,8476000,26 ene 2023
JeremíasLedesma,8650000,27 ene 2023
JeremíasLedesma,8802000,28 ene 2023
JeremíasLedesma,8975000,29 ene 2023
JeremíasLedesma,9149000,30 ene 2023
JeremíasLedesma,9327000,31 ene 2023
JeremíasLedesma,9517000,1 feb 2023
JeremíasLedesma,9704000,2 feb 2023
JeremíasLedesma,9867000,3 feb 2023
JeremíasLedesma,9995000,4 feb 2023
JeremíasLedesma,10091000,5 feb 2023
JeremíasLedesma,10118000,6 feb 2023
JeremíasLedesma,10117000,7 feb 2023
JeremíasLedesma,10135000,8 feb 2023
JeremíasLedesma,10153000,9 feb 2023
JeremíasLedesma,10161000,10 feb 2023
JeremíasLedesma,10128000,11 feb 2023
JeremíasLedesma,10068000,12 feb 2023
JeremíasLedesma,10012000,13 feb 2023
JeremíasLedesma,9947000,14 feb 2023
JeremíasLedesma,9942000,15 feb 2023
JeremíasLedesma,9950000,16 feb 2023
JeremíasLedesma,10002000,17 feb 2023
JeremíasLedesma,9949000,18 feb 2023
JeremíasLedesma,9966000,19 feb 2023
JeremíasLedesma,10016000,20 feb 2023
JeremíasLedesma,9975000,21 feb 2023
JeremíasLedesma,10080000,22 feb 2023
JeremíasLedesma,10100000,23 feb 2023
JeremíasLedesma,10113000,24 feb 2023
JeremíasLedesma,10052000,25 feb 2023
JeremíasLedesma,10022000,26 feb 2023
JeremíasLedesma,10010000,27 feb 2023
JeremíasLedesma,10018000,28 feb 2023
JeremíasLedesma,10047000,1 mar 2023
JeremíasLedesma,10082000,2 mar 2023
JeremíasLedesma,10114000,3 mar 2023
JeremíasLedesma,10112000,4 mar 2023
JeremíasLedesma,10124000,5 mar 2023
JeremíasLedesma,10155000,6 mar 2023
JeremíasLedesma,10170000,7 mar 2023
JeremíasLedesma,10223000,8 mar 2023
JeremíasLedesma,10263000,9 mar 2023
JeremíasLedesma,10283000,10 mar 2023
JeremíasLedesma,10325000,11 mar 2023
JeremíasLedesma,10381000,12 mar 2023
JeremíasLedesma,10451000,13 mar 2023
JeremíasLedesma,10523000,14 mar 2023
JeremíasLedesma,10604000,15 mar 2023
JeremíasLedesma,10608000,16 mar 2023
JeremíasLedesma,10542000,17 mar 2023
JeremíasLedesma,10442000,18 mar 2023
JeremíasLedesma,10344000,19 mar 2023
JeremíasLedesma,10238000,20 mar 2023
JeremíasLedesma,10140000,21 mar 2023
JeremíasLedesma,10044000,22 mar 2023
JeremíasLedesma,9940000,23 mar 2023
JeremíasLedesma,9753000,24 mar 2023
JeremíasLedesma,9589000,25 mar 2023
JeremíasLedesma,9432000,26 mar 2023
JeremíasLedesma,9274000,27 mar 2023
JeremíasLedesma,9085000,28 mar 2023
JeremíasLedesma,8941000,29 mar 2023
JeremíasLedesma,8767000,30 mar 2023
JeremíasLedesma,8585000,31 mar 2023
JeremíasLedesma,8430000,1 abr 2023
JeremíasLedesma,8272000,2 abr 2023
JeremíasLedesma,8085000,3 abr 2023
JeremíasLedesma,7960000,4 abr 2023
JeremíasLedesma,7856000,5 abr 2023
JeremíasLedesma,7737000,6 abr 2023
JeremíasLedesma,7629000,7 abr 2023
JeremíasLedesma,7531000,8 abr 2023
JeremíasLedesma,7428000,9 abr 2023
JeremíasLedesma,7355000,10 abr 2023
JeremíasLedesma,7258000,11 abr 2023
JeremíasLedesma,7227000,12 abr 2023
JeremíasLedesma,7189000,13 abr 2023
JeremíasLedesma,7121000,14 abr 2023
JeremíasLedesma,7063000,15 abr 2023
JeremíasLedesma,7078000,16 abr 2023
JeremíasLedesma,7092000,17 abr 2023
JeremíasLedesma,7118000,18 abr 2023
JeremíasLedesma,7161000,19 abr 2023
JeremíasLedesma,7200000,20 abr 2023
JeremíasLedesma,7251000,21 abr 2023
JeremíasLedesma,7353000,22 abr 2023
JeremíasLedesma,7466000,23 abr 2023
JeremíasLedesma,7577000,24 abr 2023
JeremíasLedesma,7696000,25 abr 2023
JeremíasLedesma,7805000,26 abr 2023
JeremíasLedesma,7929000,27 abr 2023
JeremíasLedesma,8048000,28 abr 2023
JeremíasLedesma,8165000,29 abr 2023
JeremíasLedesma,8282000,30 abr 2023
JeremíasLedesma,8407000,1 may 2023
JeremíasLedesma,8534000,2 may 2023
JeremíasLedesma,8652000,3 may 2023
JeremíasLedesma,8782000,4 may 2023
